Original Air Date,Title,Instructor,Length,Type
Tue Feb 18 06:30:00 2020,5 min Cool Down Ride,Jenn Sherman,5.0,Low Impact
Tue Feb 18 06:18:00 2020,30 min Low Impact Ride,Emma Lovewell,30.0,Low Impact
Tue Feb 18 04:51:00 2020,45 min Pop Ride,Kendall Toole,45.0,Theme
Tue Feb 18 04:30:00 2020,5 min Cool Down Ride,Robin Arzon,5.0,Low Impact
Tue Feb 18 03:49:00 2020,45 min Low Impact Ride,Christine D'Ercole,45.0,Low Impact
Tue Feb 18 02:47:00 2020,45 min Tabata Ride,Ally Love,45.0,Intervals
Tue Feb 18 02:22:00 2020,20 min Rock Ride,Leanne Hainsby,20.0,Theme
Tue Feb 18 01:51:00 2020,20 min HIIT Ride,Leanne Hainsby,20.0,Intervals
Mon Feb 17 23:54:00 2020,20 min Beginner Ride,Hannah Frankson,20.0,Beginner
Mon Feb 17 23:33:00 2020,15 min HIIT Ride,Ben Alldis,15.0,Intervals
Mon Feb 17 22:50:00 2020,30 min Intervals & Arms Ride,Ben Alldis,30.0,Intervals
Mon Feb 17 21:49:00 2020,30 min Tabata Ride,Leanne Hainsby,30.0,Intervals
Mon Feb 17 09:18:00 2020,30 min 90s Hip Hop Ride,Alex Toussaint,30.0,Theme
Mon Feb 17 08:19:00 2020,30 min BHM: Pop Ride,Ally Love,30.0,Theme
Mon Feb 17 07:20:00 2020,30 min Advanced Beginner Ride,Christine D'Ercole,30.0,Beginner
Mon Feb 17 06:52:00 2020,20 min Tabata Ride,Tunde Oyeneyin,20.266666666666666,Intervals
Mon Feb 17 06:19:00 2020,20 min 90s Hip Hop Ride,Tunde Oyeneyin,20.0,Theme
Mon Feb 17 05:00:00 2020,5 min Cool Down Ride,Tunde Oyeneyin,5.0,Low Impact
Mon Feb 17 03:50:00 2020,45 min Intervals & Arms Ride,Kendall Toole,45.0,Intervals
Mon Feb 17 02:50:00 2020,30 min Hip Hop Ride,Hannah Frankson,30.0,Theme
Sun Feb 16 22:50:00 2020,30 min HIIT & Hills Ride,Hannah Frankson,30.0,Intervals
Sun Feb 16 21:51:00 2020,30 min Intervals Ride,Sam Yo,30.0,Intervals
Sun Feb 16 14:50:00 2020,30 min Low Impact Ride,Tunde Oyeneyin,30.0,Low Impact
Sun Feb 16 14:04:00 2020,30 min Pop Ride,Cody Rigsby,30.0,Theme
Sun Feb 16 13:18:00 2020,30 min Climb Ride,Tunde Oyeneyin,30.0,Climb
Sun Feb 16 09:33:00 2020,60 min Rock Ride,Christine D'Ercole,60.0,Theme
Sun Feb 16 06:50:00 2020,45 min Climb Ride,Hannah Corbin,45.0,Climb
Sun Feb 16 06:30:00 2020,20 min Beginner Ride,Jenn Sherman,20.0,Beginner
Sun Feb 16 05:49:00 2020,45 min Classic Rock Ride,Hannah Corbin,45.0,Theme
Sun Feb 16 04:50:00 2020,30 min 90s Ride,Sam Yo,30.0,Theme
Sun Feb 16 04:30:00 2020,15 min HIIT Ride,Robin Arzon,15.0,Intervals
Sun Feb 16 01:52:00 2020,30 min Pop Ride ,Hannah Frankson,30.0,Theme
Sat Feb 15 14:50:00 2020,30 min Intervals & Arms Ride,Hannah Corbin,30.0,Intervals
Sat Feb 15 14:04:00 2020,30 min HIIT & Hills Ride,Kendall Toole,30.0,Intervals
Sat Feb 15 13:17:00 2020,30 min Hip Hop Ride,Alex Toussaint,30.0,Theme
Sat Feb 15 09:35:00 2020,60 min Power Zone Ride,Matt Wilpers,60.0,Power Zone
Sat Feb 15 08:34:00 2020,45 min Sweat Steady Ride,Jess King,45.0,Theme
Sat Feb 15 06:49:00 2020,45 min Club Bangers Ride,Alex Toussaint,45.0,Theme
Sat Feb 15 05:49:00 2020,45 min Low Impact Ride,Kendall Toole,45.0,Low Impact
Sat Feb 15 05:32:00 2020,10 min Climb Ride,Ben Alldis,10.0,Climb
Sat Feb 15 04:50:00 2020,30 min 80s Ride,Ben Alldis,30.0,Theme
Sat Feb 15 04:30:00 2020,5 min Cool Down Ride,Cody Rigsby,5.0,Low Impact
Sat Feb 15 04:30:00 2020,20 min 90s Rock Ride,Ally Love,20.0,Theme
Sat Feb 15 01:32:00 2020,10 min Cool Down Ride,Leanne Hainsby,10.0,Low Impact
Sat Feb 15 00:50:00 2020,30 min 90s Ride,Leanne Hainsby,30.0,Theme
Fri Feb 14 14:49:00 2020,45 min Live DJ Ride,Tunde Oyeneyin,45.0,Live DJ
Fri Feb 14 14:30:00 2020,20 min Pop Ride,Robin Arzon,20.0,Theme
Fri Feb 14 13:48:00 2020,30 min Live DJ Ride,Matt Wilpers,30.0,Live DJ
Fri Feb 14 11:05:00 2020,5 min Cool Down Ride,Matt Wilpers,5.0,Low Impact
Fri Feb 14 10:37:00 2020,20 min Beginner Ride,Matt Wilpers,20.0,Beginner
Fri Feb 14 09:19:00 2020,30 min EDM/Electronic Dance Ride,Matt Wilpers,30.0,Theme
Fri Feb 14 08:20:00 2020,30 min HIIT & Hills Ride,Cody Rigsby,30.0,Intervals
Fri Feb 14 07:19:00 2020,30 min Intervals & Arms Ride,Kendall Toole,30.0,Intervals
Fri Feb 14 06:50:00 2020,20 min New Tracks Ride,Jess King,20.0,Theme
Fri Feb 14 06:19:00 2020,20 min Hip Hop Ride,Jess King,20.0,Theme
Fri Feb 14 04:49:00 2020,45 min Pop Ride,Hannah Corbin,45.0,Theme
Fri Feb 14 03:47:00 2020,45 min EDM/Electronic Dance Ride,Kendall Toole,45.0,Theme
Fri Feb 14 02:52:00 2020,45 min HIIT & Hills Ride,Leanne Hainsby,45.0,Intervals
Fri Feb 14 02:22:00 2020,20 min 2000s Ride,Ben Alldis,20.0,Theme
Fri Feb 14 01:50:00 2020,20 min Tabata Ride,Ben Alldis,20.0,Intervals
Fri Feb 14 00:26:00 2020,20 min Beginner Ride,Ben Alldis,20.0,Beginner
Thu Feb 13 23:32:00 2020,15 min HIIT Ride,Leanne Hainsby,15.0,Intervals
Thu Feb 13 22:50:00 2020,30 min Hip Hop Ride,Leanne Hainsby,30.0,Theme
Thu Feb 13 21:00:00 2020,20 min Listening Party,Emma Lovewell,20.0,Theme
Thu Feb 13 17:19:00 2020,30 min Smokey Robinson Ride,Hannah Corbin,30.0,Theme
Thu Feb 13 16:18:00 2020,45 min Classic Rock Ride,Jess King,45.0,Theme
Thu Feb 13 15:19:00 2020,45 min Pop Ride,Cody Rigsby,45.0,Theme
Thu Feb 13 14:19:00 2020,45 min Climb Ride,Christine D'Ercole,45.0,Climb
Thu Feb 13 10:52:00 2020,45 min Pop Ride,Ben Alldis,45.0,Theme
Thu Feb 13 07:52:00 2020,20 min HIIT Ride,Christine D'Ercole,20.0,Intervals
Thu Feb 13 07:16:00 2020,20 min 80s Ride,Christine D'Ercole,20.0,Theme
Thu Feb 13 06:19:00 2020,30 min Low Impact Ride,Alex Toussaint,30.0,Low Impact
Thu Feb 13 04:50:00 2020,45 min Power Zone Ride,Denis Morton,45.0,Power Zone
Thu Feb 13 03:48:00 2020,45 min HIIT & Hills Ride,Tunde Oyeneyin,45.0,Intervals
Thu Feb 13 02:48:00 2020,45 min Power Zone Endurance Ride,Matt Wilpers,45.0,Power Zone
Thu Feb 13 02:22:00 2020,20 min 70s Ride,Leanne Hainsby,20.0,Theme
Thu Feb 13 01:50:00 2020,20 min Tabata Ride,Leanne Hainsby,20.0,Intervals
Thu Feb 13 01:13:00 2020,5 min Cool Down Ride,Sam Yo,4.983333333333333,Low Impact
Thu Feb 13 00:23:00 2020,30 min Advanced Beginner Ride,Sam Yo,30.0,Beginner
Wed Feb 12 22:51:00 2020,30 min Intervals Ride,Hannah Frankson,30.0,Intervals
Wed Feb 12 18:20:00 2020,30 min BHM: Hip Hop Ride,Kendall Toole,30.0,Theme
Wed Feb 12 17:19:00 2020,45 min 90s Hip Hop Ride,Tunde Oyeneyin,45.0,Theme
Wed Feb 12 16:19:00 2020,45 min Low Impact Ride,Jess King,45.0,Low Impact
Wed Feb 12 15:18:00 2020,45 min Power Zone Endurance Ride,Christine D'Ercole,45.0,Power Zone
Wed Feb 12 14:18:00 2020,45 min 90s Ride,Denis Morton,45.0,Theme
Wed Feb 12 10:49:00 2020,45 min 80s Ride,Leanne Hainsby,45.0,Theme
Wed Feb 12 09:17:00 2020,30 min XOXO, Cody,Cody Rigsby,30.0,Theme
Wed Feb 12 08:18:00 2020,30 min Power Zone Ride,Matt Wilpers,30.0,Power Zone
Wed Feb 12 07:19:00 2020,30 min Advanced Beginner Ride,Jess King,30.0,Beginner
Wed Feb 12 06:52:00 2020,20 min Feel Good Ride,Ally Love,20.5,Theme
Wed Feb 12 06:17:00 2020,20 min HIIT Ride,Ally Love,20.0,Intervals
Wed Feb 12 04:48:00 2020,45 min Pop Ride,Alex Toussaint,45.0,Theme
Wed Feb 12 03:48:00 2020,45 min 80s Ride,Ally Love,45.0,Theme
Wed Feb 12 02:48:00 2020,45 min New Tracks Ride,Olivia Amato,45.0,Theme
Wed Feb 12 02:22:00 2020,20 min Hip Hop Ride,Hannah Frankson,20.0,Theme
Wed Feb 12 01:52:00 2020,20 min HIIT Ride,Hannah Frankson,20.0,Intervals
Tue Feb 11 22:50:00 2020,30 min Intervals Ride,Sam Yo,30.0,Intervals
Tue Feb 11 21:52:00 2020,30 min Hip Hop Ride,Ben Alldis,30.0,Theme
Tue Feb 11 17:18:00 2020,30 min Rock Ride,Alex Toussaint,30.0,Theme
Tue Feb 11 16:19:00 2020,45 min Intervals & Arms Ride,Cody Rigsby,45.0,Intervals
Tue Feb 11 15:18:00 2020,45 min EDM/Electronic Dance Ride,Jess King,45.0,Theme
Tue Feb 11 14:20:00 2020,45 min Intervals & Arms Ride,Emma Lovewell,45.0,Intervals
Tue Feb 11 13:48:00 2020,5 min Cool Down Ride,Emma Lovewell,5.0,Low Impact
Tue Feb 11 10:50:00 2020,45 min HIIT & Hills Ride,Hannah Frankson,45.0,Intervals
Tue Feb 11 09:18:00 2020,30 min Pop Ride,Ally Love,30.0,Theme
Tue Feb 11 08:20:00 2020,30 min 80s Ride,Cody Rigsby,30.0,Theme
Tue Feb 11 07:18:00 2020,30 min 80s Ride,Denis Morton,30.0,Theme
Tue Feb 11 06:21:00 2020,30 min Pop Ride,Tunde Oyeneyin,30.0,Theme
Tue Feb 11 06:00:00 2020,15 min Tabata Ride,Robin Arzon,15.0,Intervals
Tue Feb 11 05:31:00 2020,10 min Low Impact Ride,Ally Love,10.0,Low Impact
Tue Feb 11 04:48:00 2020,30 min Intervals & Arms Ride,Ally Love,30.0,Intervals
Tue Feb 11 03:49:00 2020,45 min 90s Rock Ride,Christine D'Ercole,45.0,Theme
Tue Feb 11 02:46:00 2020,45 min Tabata Ride,Ally Love,45.0,Intervals
Tue Feb 11 02:22:00 2020,20 min Pop Ride,Sam Yo,20.0,Theme
Tue Feb 11 01:51:00 2020,20 min HIIT Ride,Sam Yo,20.0,Intervals
Mon Feb 10 23:32:00 2020,15 min Tabata Ride,Ben Alldis,15.0,Intervals
Mon Feb 10 22:50:00 2020,30 min HIIT & Hills Ride,Ben Alldis,30.0,Intervals
Mon Feb 10 21:50:00 2020,30 min Intervals Ride,Leanne Hainsby,30.0,Intervals
Mon Feb 10 18:19:00 2020,30 min HIIT Ride,Tunde Oyeneyin,30.0,Intervals
Mon Feb 10 17:19:00 2020,45 min Intervals & Arms Ride,Denis Morton,45.0,Intervals
Mon Feb 10 16:19:00 2020,45 min 90s Ride,Tunde Oyeneyin,45.0,Theme
Mon Feb 10 15:20:00 2020,45 min Hip Hop Ride,Alex Toussaint,45.0,Theme
Mon Feb 10 14:18:00 2020,45 min Tabata Ride,Christine D'Ercole,45.0,Intervals
Mon Feb 10 09:17:00 2020,30 min HIIT Ride,Alex Toussaint,30.0,Intervals
Mon Feb 10 08:20:00 2020,30 min Power Zone Ride,Olivia Amato,30.0,Power Zone
Mon Feb 10 07:52:00 2020,20 min Classic Rock Ride,Christine D'Ercole,20.0,Theme
Mon Feb 10 07:21:00 2020,20 min 90s Pop Ride,Christine D'Ercole,20.0,Theme
Mon Feb 10 06:52:00 2020,20 min 2000s Ride,Ally Love,20.0,Theme
Mon Feb 10 06:18:00 2020,20 min New Tracks Ride,Ally Love,20.0,Theme
Mon Feb 10 04:46:00 2020,45 min 90s Ride,Emma Lovewell,45.0,Theme
Mon Feb 10 04:32:00 2020,10 min Low Impact Ride,Ben Alldis,10.0,Low Impact
Mon Feb 10 03:51:00 2020,30 min Intervals & Arms Ride,Ben Alldis,30.0,Intervals
Mon Feb 10 02:52:00 2020,30 min Rock Ride,Sam Yo,30.0,Theme
Sun Feb  9 23:32:00 2020,15 min HIIT Ride,Hannah Frankson,15.0,Intervals
Sun Feb  9 22:50:00 2020,30 min 2000s Ride ,Hannah Frankson,30.0,Theme
Sun Feb  9 21:50:00 2020,30 min HIIT Ride,Sam Yo,30.0,Intervals
Sun Feb  9 14:48:00 2020,30 min HIIT Ride,Emma Lovewell,30.0,Intervals
Sun Feb  9 14:03:00 2020,30 min Groove Ride,Emma Lovewell,30.0,Groove
Sun Feb  9 13:20:00 2020,30 min BHM: Power Zone Ride,Matt Wilpers,30.0,Power Zone
Sun Feb  9 11:36:00 2020,5 min Cool Down Ride,Hannah Corbin,5.0,Low Impact
Sun Feb  9 11:12:00 2020,15 min Low Impact Ride,Hannah Corbin,15.0,Low Impact
Sun Feb  9 09:34:00 2020,45 min 90s Ride,Hannah Corbin,45.0,Theme
Sun Feb  9 08:32:00 2020,30 min Sundays with Love,Ally Love,30.0,Theme
Sun Feb  9 06:48:00 2020,60 min Pop Ride,Jenn Sherman,60.0,Theme
Sun Feb  9 05:48:00 2020,45 min 80s Ride,Jenn Sherman,45.0,Theme
Sun Feb  9 04:49:00 2020,30 min 90s Ride,Hannah Frankson,30.0,Theme
Sun Feb  9 02:32:00 2020,10 min Low Impact Ride,Sam Yo,10.0,Low Impact
Sun Feb  9 01:49:00 2020,30 min Pop Ride,Sam Yo,30.0,Theme
Sat Feb  8 14:49:00 2020,30 min Advanced Beginner Ride,Hannah Corbin,30.0,Beginner
Sat Feb  8 14:06:00 2020,30 min Tabata Ride,Olivia Amato,30.0,Intervals
Sat Feb  8 13:19:00 2020,30 min Hip Hop Ride,Alex Toussaint,30.0,Theme
Sat Feb  8 09:35:00 2020,60 min Power Zone Endurance Ride,Matt Wilpers,60.0,Power Zone
Sat Feb  8 08:34:00 2020,45 min Sweat Steady Ride,Jess King,45.0,Theme
Sat Feb  8 07:19:00 2020,45 min Two for One: BHM Celebration Ride,Multiple Instructors,45.0,Theme
Sat Feb  8 05:49:00 2020,45 min Rock Ride,Kendall Toole,45.0,Theme
Sat Feb  8 04:51:00 2020,30 min 80s Ride,Leanne Hainsby,30.0,Theme
Sat Feb  8 04:30:00 2020,5 min Warm Up Ride,Ally Love,5.0,Low Impact
Sat Feb  8 04:30:00 2020,20 min Pop Ride,Cody Rigsby,20.0,Theme
Sat Feb  8 01:32:00 2020,10 min Climb Ride,Ben Alldis,10.0,Climb
Sat Feb  8 00:49:00 2020,30 min House Ride ,Ben Alldis,30.0,Theme
Fri Feb  7 14:48:00 2020,45 min Live DJ Ride,Matt Wilpers,45.0,Live DJ
Fri Feb  7 14:00:00 2020,20 min Hip Hop Ride,Robin Arzon,20.0,Theme
Fri Feb  7 13:47:00 2020,30 min Live DJ Ride,Cody Rigsby,30.0,Live DJ
Fri Feb  7 11:03:00 2020,5 min Warm Up Ride,Tunde Oyeneyin,5.0,Low Impact
Fri Feb  7 09:19:00 2020,30 min Hip Hop Ride,Tunde Oyeneyin,30.0,Theme
Fri Feb  7 08:16:00 2020,30 min Intervals & Arms Ride,Cody Rigsby,30.0,Intervals
Fri Feb  7 07:20:00 2020,30 min Tabata Ride,Kendall Toole,30.0,Intervals
Fri Feb  7 06:51:00 2020,20 min Pop Ride,Jess King,20.0,Theme
Fri Feb  7 06:18:00 2020,20 min Rock Ride,Jess King,20.0,Theme
Fri Feb  7 04:49:00 2020,45 min Pop Ride,Hannah Corbin,45.0,Theme
Fri Feb  7 03:48:00 2020,45 min 2000s Ride,Kendall Toole,45.0,Theme
Fri Feb  7 02:49:00 2020,45 min Intervals & Arms Ride,Hannah Corbin,45.0,Intervals
Thu Feb  6 23:32:00 2020,15 min Tabata Ride,Leanne Hainsby,15.0,Intervals
Thu Feb  6 22:50:00 2020,30 min Pop Ride,Leanne Hainsby,30.0,Theme
Thu Feb  6 21:00:00 2020,20 min BHM: Listening Party,Emma Lovewell,20.0,Theme
Thu Feb  6 17:18:00 2020,30 min Philly Soul Ride,Jenn Sherman,30.0,Theme
Thu Feb  6 16:18:00 2020,45 min 70s Rock Ride,Hannah Corbin,45.0,Theme
Thu Feb  6 15:19:00 2020,45 min Pop Ride,Cody Rigsby,45.0,Theme
Thu Feb  6 14:18:00 2020,45 min House Ride,Jess King,45.0,Theme
Thu Feb  6 10:49:00 2020,45 min Rock Ride,Sam Yo,45.0,Theme
Thu Feb  6 09:17:00 2020,30 min Advanced Beginner Ride,Alex Toussaint,30.0,Beginner
Thu Feb  6 08:18:00 2020,30 min Pop Ride,Ally Love,30.0,Theme
Thu Feb  6 07:52:00 2020,20 min 90s Ride,Christine D'Ercole,20.0,Theme
Thu Feb  6 07:18:00 2020,20 min New Wave Ride,Christine D'Ercole,20.0,Theme
Thu Feb  6 06:19:00 2020,30 min Intervals & Arms Ride,Emma Lovewell,30.0,Intervals
Thu Feb  6 04:49:00 2020,45 min Power Zone Endurance Ride,Denis Morton,45.0,Power Zone
Thu Feb  6 03:49:00 2020,45 min Intervals & Arms Ride,Tunde Oyeneyin,45.0,Intervals
Thu Feb  6 02:48:00 2020,45 min Power Zone Ride,Matt Wilpers,45.0,Power Zone
Thu Feb  6 02:22:00 2020,20 min 90s Ride,Sam Yo,20.0,Theme
Thu Feb  6 01:50:00 2020,20 min Low Impact Ride,Sam Yo,20.0,Low Impact
Thu Feb  6 00:57:00 2020,5 min Warm Up Ride,Leanne Hainsby,4.983333333333333,Low Impact
Thu Feb  6 00:23:00 2020,20 min Beginner Ride,Leanne Hainsby,20.0,Beginner
Wed Feb  5 22:53:00 2020,30 min Intervals Ride,Hannah Frankson,30.0,Intervals
Wed Feb  5 18:19:00 2020,30 min Pop Ride,Kendall Toole,30.0,Theme
Wed Feb  5 17:18:00 2020,45 min Hip Hop Ride,Tunde Oyeneyin,45.0,Theme
Wed Feb  5 16:18:00 2020,45 min 80s Ride,Emma Lovewell,45.0,Theme
Wed Feb  5 15:19:00 2020,45 min Power Zone Ride,Christine D'Ercole,45.0,Power Zone
Wed Feb  5 14:18:00 2020,45 min Intervals & Arms Ride,Emma Lovewell,45.0,Intervals
Wed Feb  5 12:50:00 2020,5 min Warm Up Ride,Denis Morton,5.0,Low Impact
Wed Feb  5 10:50:00 2020,45 min Intervals & Arms Ride,Leanne Hainsby,45.0,Intervals
Wed Feb  5 09:19:00 2020,30 min XOXO, Cody,Cody Rigsby,30.0,Theme
Wed Feb  5 08:18:00 2020,30 min Power Zone Endurance Ride,Matt Wilpers,30.0,Power Zone
Wed Feb  5 07:19:00 2020,30 min Low Impact Ride,Jenn Sherman,30.066666666666666,Low Impact
Wed Feb  5 06:52:00 2020,20 min Feel Good Ride,Ally Love,20.0,Theme
Wed Feb  5 06:18:00 2020,20 min BHM: Black on Broadway Ride,Ally Love,20.0,Theme
Wed Feb  5 04:48:00 2020,45 min 90s Ride,Alex Toussaint,45.0,Theme
Wed Feb  5 03:48:00 2020,45 min Intervals & Arms Ride,Ally Love,45.0,Intervals
Wed Feb  5 02:49:00 2020,45 min HIIT & Hills Ride,Olivia Amato,45.0,Intervals
Wed Feb  5 02:22:00 2020,20 min Pop Ride,Hannah Frankson,20.0,Theme
Wed Feb  5 01:51:00 2020,20 min HIIT Ride,Hannah Frankson,20.0,Intervals
Tue Feb  4 23:32:00 2020,15 min HIIT Ride,Sam Yo,15.0,Intervals
Tue Feb  4 22:52:00 2020,30 min HIIT Ride,Sam Yo,30.0,Intervals
Tue Feb  4 17:18:00 2020,30 min Pop Ride,Alex Toussaint,30.0,Theme
Tue Feb  4 16:18:00 2020,45 min Intervals & Arms Ride,Cody Rigsby,45.0,Intervals
Tue Feb  4 15:18:00 2020,45 min Trap Music Ride,Jess King,45.0,Theme
Tue Feb  4 14:17:00 2020,45 min Climb Ride,Kendall Toole,45.0,Climb
Tue Feb  4 10:50:00 2020,45 min 2000s Ride,Hannah Frankson,45.5,Theme
Tue Feb  4 09:18:00 2020,30 min Sweat Steady Ride,Jess King,30.0,Theme
Tue Feb  4 08:19:00 2020,30 min 90s Ride,Cody Rigsby,30.0,Theme
Tue Feb  4 07:52:00 2020,20 min Pop Ride,Denis Morton,20.0,Theme
Tue Feb  4 07:18:00 2020,20 min HIIT Ride,Denis Morton,20.0,Intervals
Tue Feb  4 06:20:00 2020,30 min Classic Rock Ride,Jenn Sherman,30.0,Theme
Tue Feb  4 06:00:00 2020,15 min Tabata Ride,Robin Arzon,15.0,Intervals
Tue Feb  4 04:48:00 2020,45 min 70s Rock Ride,Jenn Sherman,45.0,Theme
Tue Feb  4 03:50:00 2020,45 min 80s Ride,Christine D'Ercole,45.0,Theme
Tue Feb  4 02:49:00 2020,45 min Tabata Ride,Ally Love,45.0,Intervals
Tue Feb  4 02:52:00 2020,20 min Recovery Ride,Sam Yo,20.0,Low Impact
Tue Feb  4 02:22:00 2020,20 min 90s Ride,Leanne Hainsby,20.0,Theme
Tue Feb  4 01:50:00 2020,20 min HIIT Ride,Leanne Hainsby,20.0,Intervals
Mon Feb  3 23:32:00 2020,15 min Low Impact Ride,Ben Alldis,15.0,Low Impact
Mon Feb  3 22:50:00 2020,30 min Climb Ride,Ben Alldis,30.0,Climb
Mon Feb  3 21:50:00 2020,30 min HIIT Ride,Leanne Hainsby,30.0,Intervals
Mon Feb  3 18:18:00 2020,30 min Tabata Ride,Tunde Oyeneyin,30.0,Intervals
Mon Feb  3 17:21:00 2020,45 min Reset,Denis Morton,45.0,Theme
Mon Feb  3 16:18:00 2020,45 min 90s Ride,Tunde Oyeneyin,45.0,Theme
Mon Feb  3 15:18:00 2020,45 min Hip Hop Ride,Alex Toussaint,45.0,Theme
Mon Feb  3 14:19:00 2020,45 min 2000s Ride,Christine D'Ercole,45.0,Theme
Mon Feb  3 09:17:00 2020,30 min Intervals & Arms Ride,Alex Toussaint,30.0,Intervals
Mon Feb  3 08:19:00 2020,30 min Power Zone Endurance Ride,Olivia Amato,30.0,Power Zone
Mon Feb  3 08:02:00 2020,10 min Cool Down Ride,Christine D'Ercole,10.0,Low Impact
Mon Feb  3 07:18:00 2020,30 min Low Impact Ride,Christine D'Ercole,30.0,Low Impact
Mon Feb  3 06:52:00 2020,20 min Tabata Ride,Hannah Corbin,20.0,Intervals
Mon Feb  3 06:18:00 2020,20 min Hip Hop Ride,Hannah Corbin,20.0,Theme
Mon Feb  3 04:48:00 2020,45 min 90s Ride,Emma Lovewell,45.0,Theme
Mon Feb  3 03:49:00 2020,45 min Intervals & Arms Ride,Kendall Toole,45.0,Intervals
Mon Feb  3 03:32:00 2020,10 min Cool Down Ride,Hannah Frankson,10.0,Low Impact
Mon Feb  3 02:50:00 2020,30 min Hip Hop Ride,Hannah Frankson,30.0,Theme
Sun Feb  2 22:51:00 2020,30 min HIIT Ride,Hannah Frankson,30.0,Intervals
Sun Feb  2 21:51:00 2020,30 min Intervals Ride,Sam Yo,30.0,Intervals
Sun Feb  2 14:02:00 2020,30 min New Tracks Ride,Emma Lovewell,30.0,Theme
Sun Feb  2 13:17:00 2020,30 min Hip Hop Ride,Matt Wilpers,30.0,Theme
Sun Feb  2 09:34:00 2020,60 min 80s Ride,Christine D'Ercole,60.0,Theme
Sun Feb  2 08:32:00 2020,30 min Sundays with Love,Ally Love,30.0,Theme
Sun Feb  2 06:49:00 2020,60 min Football Pregame Ride,Jenn Sherman,60.0,Theme
Sun Feb  2 05:49:00 2020,45 min Low Impact Ride,Jenn Sherman,45.0,Low Impact
Sun Feb  2 04:51:00 2020,30 min 2000s Ride,Sam Yo,30.0,Theme
Sun Feb  2 03:27:00 2020,20 min Beginner Ride,Sam Yo,20.0,Beginner
Sun Feb  2 01:48:00 2020,30 min Pop Ride,Hannah Frankson,30.0,Theme
Sat Feb  1 14:49:00 2020,30 min Pick-Me-Up Ride,Hannah Corbin,30.0,Theme
Sat Feb  1 14:03:00 2020,30 min Intervals & Arms Ride,Olivia Amato,30.0,Intervals
Sat Feb  1 13:19:00 2020,30 min Low Impact Ride,Kendall Toole,30.0,Low Impact
Sat Feb  1 09:33:00 2020,45 min Pop Ride,Cody Rigsby,45.0,Theme
Sat Feb  1 08:35:00 2020,45 min Sweat Steady Ride,Jess King,45.0,Theme
Sat Feb  1 06:49:00 2020,45 min HIIT & Hills Ride,Cody Rigsby,45.0,Intervals
Sat Feb  1 05:49:00 2020,45 min Classic Rock Ride,Kendall Toole,45.0,Theme
Sat Feb  1 04:47:00 2020,30 min Disco Ride,Leanne Hainsby,30.0,Theme
Sat Feb  1 04:30:00 2020,20 min Country Ride,Ally Love,20.0,Theme
Sat Feb  1 01:33:00 2020,10 min Low Impact Ride,Leanne Hainsby,10.0,Low Impact
Sat Feb  1 00:50:00 2020,30 min 2000s Ride,Leanne Hainsby,30.0,Theme
Fri Jan 31 14:49:00 2020,45 min Live DJ Ride,Tunde Oyeneyin,45.0,Live DJ
Fri Jan 31 13:47:00 2020,30 min Live DJ Ride,Cody Rigsby,30.0,Live DJ
Fri Jan 31 09:17:00 2020,30 min HIIT Ride,Tunde Oyeneyin,30.0,Intervals
Fri Jan 31 09:00:00 2020,15 min Lago Di Garda Scenic Ride,None,15.0,Scenic (Cycling)
Fri Jan 31 09:00:00 2020,15 min Les Trois Tetons Scenic Ride,None,15.0,Scenic (Cycling)
Fri Jan 31 09:00:00 2020,30 min Gampenjoch Scenic Ride,None,30.0,Scenic (Cycling)
Fri Jan 31 09:00:00 2020,15 min Classic Rock Ride,Denis Morton,15.0,Theme
Fri Jan 31 09:00:00 2020,10 min Utah Scenic Ride,None,10.0,Scenic (Cycling)
Fri Jan 31 09:00:00 2020,20 min Timmelsjoch Scenic Ride,None,20.0,Scenic (Cycling)
Fri Jan 31 08:19:00 2020,30 min Intervals & Arms Ride,Cody Rigsby,30.0,Intervals
Fri Jan 31 07:19:00 2020,30 min HIIT Ride,Kendall Toole,30.0,Intervals
Fri Jan 31 06:51:00 2020,20 min Low Impact Ride,Jess King,20.0,Low Impact
Fri Jan 31 06:18:00 2020,20 min HIIT Ride,Jess King,20.0,Intervals
Fri Jan 31 04:49:00 2020,45 min Pop Ride,Hannah Corbin,45.0,Theme
Fri Jan 31 03:49:00 2020,45 min Hip Hop Ride,Kendall Toole,45.0,Theme
Fri Jan 31 02:49:00 2020,45 min Climb Ride,Hannah Corbin,45.0,Climb
Fri Jan 31 02:22:00 2020,20 min Rock Ride,Ben Alldis,20.0,Theme
Fri Jan 31 01:50:00 2020,20 min Climb Ride,Ben Alldis,20.0,Climb
Fri Jan 31 01:03:00 2020,5 min Cool Down Ride,Ben Alldis,4.983333333333333,Low Impact
Fri Jan 31 00:25:00 2020,30 min Advanced Beginner Ride,Ben Alldis,30.0,Beginner
Thu Jan 30 23:32:00 2020,15 min HIIT Ride,Leanne Hainsby,15.0,Intervals
Thu Jan 30 22:54:00 2020,30 min British Pop Ride,Leanne Hainsby,30.0,Theme
Thu Jan 30 21:00:00 2020,20 min Listening Party,Emma Lovewell,20.0,Theme
Thu Jan 30 17:19:00 2020,30 min Guns N' Roses Ride,Olivia Amato,30.0,Theme
Thu Jan 30 16:18:00 2020,45 min Classic Rock Ride,Hannah Corbin,45.0,Theme
